danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,albumid,artists,genre,imagehref,trackName
0.785,0.517,1,-8.219,0,0.231,0.495,0.00000177,0.122,0.42,96.012,audio_features,6z4Bjl18JuEgSQsukBLccn,spotify:track:6z4Bjl18JuEgSQsukBLccn,https://api.spotify.com/v1/tracks/6z4Bjl18JuEgSQsukBLccn,https://api.spotify.com/v1/audio-analysis/6z4Bjl18JuEgSQsukBLccn,209280,4,2019-02-21T17:44:54Z,5XTQe8h21DugmYzasu9tlU,Slaters,nyc pop,https://i.scdn.co/image/ab67616d0000b2733d652e8eac492bbf5b1ac0af,Insomniac
0.668,0.311,0,-13.894,1,0.0398,0.219,0.724,0.103,0.074,144.9,audio_features,3GYdHTk3E3WWDjic27M4NZ,spotify:track:3GYdHTk3E3WWDjic27M4NZ,https://api.spotify.com/v1/tracks/3GYdHTk3E3WWDjic27M4NZ,https://api.spotify.com/v1/audio-analysis/3GYdHTk3E3WWDjic27M4NZ,185573,4,2019-02-21T17:34:29Z,0JzFAytX4XdPoJCyoZOYyx,Small Million,portland indie,https://i.scdn.co/image/ab67616d0000b273ab8ed98d4a98d774170c18bd,Young Fools
0.661,0.387,5,-13.228,1,0.0679,0.242,0.0013,0.0945,0.0391,113.972,audio_features,4aKC6xDHkC4ntDfCxOIVhu,spotify:track:4aKC6xDHkC4ntDfCxOIVhu,https://api.spotify.com/v1/tracks/4aKC6xDHkC4ntDfCxOIVhu,https://api.spotify.com/v1/audio-analysis/4aKC6xDHkC4ntDfCxOIVhu,160006,4,2019-02-20T18:04:46Z,0Z3QUwNNdP5kYI81yoeNnc,Late June,vapor soul,https://i.scdn.co/image/ab67616d0000b27374839f5fa1865af59d62957d,Through Everything
0.342,0.142,5,-14.618,1,0.0349,0.907,0.00123,0.0878,0.0429,62.978,audio_features,6yjWFs3G6xUmKUIQuqKjzF,spotify:track:6yjWFs3G6xUmKUIQuqKjzF,https://api.spotify.com/v1/tracks/6yjWFs3G6xUmKUIQuqKjzF,https://api.spotify.com/v1/audio-analysis/6yjWFs3G6xUmKUIQuqKjzF,292180,4,2019-02-20T03:28:40Z,7uSVdOFWd6z3TSMHT38qCz,Trodd,undefined,https://i.scdn.co/image/ab67616d0000b27394a0d06b051791f122c134bd,To Stay
0.613,0.454,2,-8.282,0,0.033,0.812,0.0000552,0.342,0.215,77.504,audio_features,2U57sHhAMxR1m3Ra4jYAJd,spotify:track:2U57sHhAMxR1m3Ra4jYAJd,https://api.spotify.com/v1/tracks/2U57sHhAMxR1m3Ra4jYAJd,https://api.spotify.com/v1/audio-analysis/2U57sHhAMxR1m3Ra4jYAJd,241019,4,2019-02-14T14:32:27Z,6muG8DSw4qv5kP8e1aCoNW,Dahlia Sleeps,undefined,https://i.scdn.co/image/ab67616d0000b273b07664dbb9680d3ebe900963,Storm
0.469,0.574,9,-7.636,0,0.0334,0.635,0.00000199,0.0749,0.179,75.994,audio_features,371vbxMzehOmYiMdGecWyx,spotify:track:371vbxMzehOmYiMdGecWyx,https://api.spotify.com/v1/tracks/371vbxMzehOmYiMdGecWyx,https://api.spotify.com/v1/audio-analysis/371vbxMzehOmYiMdGecWyx,273573,4,2019-02-13T21:07:03Z,7BHGtsjbIH7zo2aLqfKfUt,Blubird,undefined,https://i.scdn.co/image/ab67616d0000b273841d2da4cb56630136b4161e,Focus
0.846,0.57,11,-6.741,1,0.0482,0.0555,0.0525,0.122,0.824,100.036,audio_features,42nBaYey0wriCAa94RxS15,spotify:track:42nBaYey0wriCAa94RxS15,https://api.spotify.com/v1/tracks/42nBaYey0wriCAa94RxS15,https://api.spotify.com/v1/audio-analysis/42nBaYey0wriCAa94RxS15,159999,4,2019-02-13T21:02:55Z,4SgDYSbVFQ2oGzXYSPLuxa,O3ohn,k-indie,https://i.scdn.co/image/ab67616d0000b2733da1e493af147d4446e40dac,R
0.762,0.429,10,-8.901,0,0.108,0.28,0.0205,0.108,0.69,127.479,audio_features,2ymmpEz75PFAYgQ1grBQ21,spotify:track:2ymmpEz75PFAYgQ1grBQ21,https://api.spotify.com/v1/tracks/2ymmpEz75PFAYgQ1grBQ21,https://api.spotify.com/v1/audio-analysis/2ymmpEz75PFAYgQ1grBQ21,149066,3,2019-02-08T16:17:20Z,3auY4A6ltpcmsk3Bxs1qMB,Summer Heart,chillwave,https://i.scdn.co/image/ab67616d0000b273e08c1e8308b0c12d4d32232c,Aftershock
0.609,0.528,4,-8.642,0,0.236,0.473,0,0.183,0.529,72.084,audio_features,0XGCjhuP0TD88UhLKmnPPs,spotify:track:0XGCjhuP0TD88UhLKmnPPs,https://api.spotify.com/v1/tracks/0XGCjhuP0TD88UhLKmnPPs,https://api.spotify.com/v1/audio-analysis/0XGCjhuP0TD88UhLKmnPPs,184067,4,2019-02-08T15:42:35Z,5esBM81ST9J4PC5SlhaeJn,I M U R,vancouver indie,https://i.scdn.co/image/ab67616d0000b2731642feb495cb42ae0a5d0db4,Miss You Hate You
0.641,0.496,1,-8.76,1,0.0296,0.701,0.205,0.198,0.577,93.078,audio_features,1gS3owT7PYhCG1aIMY1uYX,spotify:track:1gS3owT7PYhCG1aIMY1uYX,https://api.spotify.com/v1/tracks/1gS3owT7PYhCG1aIMY1uYX,https://api.spotify.com/v1/audio-analysis/1gS3owT7PYhCG1aIMY1uYX,230210,4,2018-11-20T16:35:05Z,2kEUMDBFwj4BaMc4mcicSE,MOSSS,undefined,https://i.scdn.co/image/ab67616d0000b27396c3f7e7196de89095817841,Till You Sink
0.741,0.592,6,-9.059,0,0.0308,0.665,0.854,0.116,0.822,111.984,audio_features,5heenx8v6qCOumRI9jpRBS,spotify:track:5heenx8v6qCOumRI9jpRBS,https://api.spotify.com/v1/tracks/5heenx8v6qCOumRI9jpRBS,https://api.spotify.com/v1/audio-analysis/5heenx8v6qCOumRI9jpRBS,310133,4,2018-11-14T16:30:50Z,1NAMSrLzMJw5BlVeHn8Nqy,Rhye,downtempo,https://i.scdn.co/image/ab67616d0000b273c5e36f663fd2336b2ae580b6,Feel Your Weight - Poolside Remix
0.552,0.343,8,-11.548,1,0.0609,0.636,0,0.114,0.226,79.944,audio_features,1sv5h0MT7Swiu1ohq3NZC5,spotify:track:1sv5h0MT7Swiu1ohq3NZC5,https://api.spotify.com/v1/tracks/1sv5h0MT7Swiu1ohq3NZC5,https://api.spotify.com/v1/audio-analysis/1sv5h0MT7Swiu1ohq3NZC5,204375,4,2018-11-14T03:15:04Z,5Nbo3aWlrJKdHLvLcP3dTx,YIORGOS,undefined,https://i.scdn.co/image/ab67616d0000b273a01f115b1f2bd1f14267d5a3,Cuff
0.773,0.345,8,-10.792,0,0.0342,0.568,0.0000379,0.127,0.214,100.016,audio_features,7rmbdBfulYs9EVsqT3j6Jh,spotify:track:7rmbdBfulYs9EVsqT3j6Jh,https://api.spotify.com/v1/tracks/7rmbdBfulYs9EVsqT3j6Jh,https://api.spotify.com/v1/audio-analysis/7rmbdBfulYs9EVsqT3j6Jh,213824,4,2018-11-13T19:54:15Z,262lhtwd4eFct3oChrGbvz,Erik Sing,undefined,https://i.scdn.co/image/ab67616d0000b27339d9f872e8263c159fcb219e,Barely Holding On
0.818,0.326,9,-9.705,1,0.0387,0.093,0.0218,0.261,0.531,120.027,audio_features,6Kt1OrgpAZusv2FtlgaVzn,spotify:track:6Kt1OrgpAZusv2FtlgaVzn,https://api.spotify.com/v1/tracks/6Kt1OrgpAZusv2FtlgaVzn,https://api.spotify.com/v1/audio-analysis/6Kt1OrgpAZusv2FtlgaVzn,257678,4,2018-11-13T00:04:02Z,64NBfuKfE49atmxBp4H3ZZ,Litany,alternative r&b,https://i.scdn.co/image/ab67616d0000b2736b7517a142479ef7e6be12d4,PS2
0.72,0.569,4,-9.002,0,0.296,0.228,0.00000529,0.231,0.288,95.077,audio_features,5OJhofJBLbQE9k6qDfAgez,spotify:track:5OJhofJBLbQE9k6qDfAgez,https://api.spotify.com/v1/tracks/5OJhofJBLbQE9k6qDfAgez,https://api.spotify.com/v1/audio-analysis/5OJhofJBLbQE9k6qDfAgez,226267,4,2018-11-12T23:55:33Z,5rAr7et9jj6fGaY3EpyOpX,Otzeki,french indietronica,https://i.scdn.co/image/ab67616d0000b273d0ec954084a92891757cd788,Angry Fix - Pastel Remix
0.641,0.398,7,-12.411,1,0.0459,0.0673,0.00257,0.264,0.518,75.143,audio_features,1UrOlREn6gX91Ep8YVSdOM,spotify:track:1UrOlREn6gX91Ep8YVSdOM,https://api.spotify.com/v1/tracks/1UrOlREn6gX91Ep8YVSdOM,https://api.spotify.com/v1/audio-analysis/1UrOlREn6gX91Ep8YVSdOM,234116,4,2018-11-08T17:37:20Z,7gJ4byYIgNadqYyieb0f51,Lontalius,nz pop,https://i.scdn.co/image/ab67616d0000b273b2217e2ae284e9e799b509a2,That Includes You
0.674,0.458,11,-10.488,0,0.185,0.498,0.00217,0.0972,0.387,150.063,audio_features,0fLkOB9PqnMH3tGUVql2Cv,spotify:track:0fLkOB9PqnMH3tGUVql2Cv,https://api.spotify.com/v1/tracks/0fLkOB9PqnMH3tGUVql2Cv,https://api.spotify.com/v1/audio-analysis/0fLkOB9PqnMH3tGUVql2Cv,242017,4,2018-11-08T01:18:12Z,7DtKxRZMl8t9gaPu9d4opD,Boy Willows,la indie,https://i.scdn.co/image/ab67616d0000b273f3de7f1159d3d6816d244b01,Flawlessa
0.749,0.428,1,-8.053,0,0.0776,0.672,0.0000359,0.226,0.465,126.949,audio_features,3hap5pAmHNW11yMtktjemg,spotify:track:3hap5pAmHNW11yMtktjemg,https://api.spotify.com/v1/tracks/3hap5pAmHNW11yMtktjemg,https://api.spotify.com/v1/audio-analysis/3hap5pAmHNW11yMtktjemg,231496,4,2018-11-08T01:04:28Z,0a4EP7NjZAnkDgF5jxAMBt,Zachary Knowles,bedroom soul,https://i.scdn.co/image/ab67616d0000b27393f445cccfc55c7ff94d6715,slow down my thoughts
0.775,0.584,7,-7.528,1,0.0374,0.309,0,0.176,0.504,91.072,audio_features,5Ay5JujC97M6pxt2REvqY8,spotify:track:5Ay5JujC97M6pxt2REvqY8,https://api.spotify.com/v1/tracks/5Ay5JujC97M6pxt2REvqY8,https://api.spotify.com/v1/audio-analysis/5Ay5JujC97M6pxt2REvqY8,160024,4,2018-11-04T19:12:57Z,5pGeXSevIA4PooREGgB54A,Carling,undefined,https://i.scdn.co/image/ab67616d0000b2731a91750f3379b51833455dbe,Second Guesses
0.721,0.583,5,-7.631,0,0.111,0.256,0.00533,0.11,0.331,106.078,audio_features,4sG6J4S2FCuMr3oooYAwFS,spotify:track:4sG6J4S2FCuMr3oooYAwFS,https://api.spotify.com/v1/tracks/4sG6J4S2FCuMr3oooYAwFS,https://api.spotify.com/v1/audio-analysis/4sG6J4S2FCuMr3oooYAwFS,202695,4,2018-11-04T02:13:41Z,7gXdTAAzBuXqTV2kxSIPAk,Mansionair,aussietronica,https://i.scdn.co/image/ab67616d0000b27392e69e57dc11bd8ad6f2796c,Astronaut - Something About Your Love
0.582,0.515,8,-8.324,1,0.0271,0.456,0.02,0.444,0.0756,98.035,audio_features,5MNA0wtJALBEubbKCOSHxe,spotify:track:5MNA0wtJALBEubbKCOSHxe,https://api.spotify.com/v1/tracks/5MNA0wtJALBEubbKCOSHxe,https://api.spotify.com/v1/audio-analysis/5MNA0wtJALBEubbKCOSHxe,232788,4,2018-11-02T12:38:43Z,7bd5LWjb66hcYOJs2Uj3KY,Yomaez,undefined,https://i.scdn.co/image/ab67616d0000b273593a0960642dc835a6fb4ddc,Dreaming
0.491,0.303,11,-10.783,1,0.0357,0.567,0.64,0.119,0.0649,119.356,audio_features,1Rk8MRTsBiUod0kYrWsl65,spotify:track:1Rk8MRTsBiUod0kYrWsl65,https://api.spotify.com/v1/tracks/1Rk8MRTsBiUod0kYrWsl65,https://api.spotify.com/v1/audio-analysis/1Rk8MRTsBiUod0kYrWsl65,261500,4,2018-11-01T01:58:34Z,2MvvmenWY08ORhG8H4ICsk,rei brown,emo rap,https://i.scdn.co/image/ab67616d0000b273d6bf38ceadfb20a96c3c513c,Chaplan Candy
0.611,0.565,6,-14.091,1,0.0276,0.0832,0.388,0.129,0.495,120.003,audio_features,43h2ZT8QKcyKS8RiUeQsq8,spotify:track:43h2ZT8QKcyKS8RiUeQsq8,https://api.spotify.com/v1/tracks/43h2ZT8QKcyKS8RiUeQsq8,https://api.spotify.com/v1/audio-analysis/43h2ZT8QKcyKS8RiUeQsq8,228528,4,2018-11-01T01:16:24Z,0PD3mALAvYDxXZO56QgTbG,The Aquadolls,indie garage rock,https://i.scdn.co/image/ab67616d0000b273cd0241718f88a9c77b1824a5,Communicationissexy/Idkhow2communicate
0.471,0.458,0,-10.245,1,0.194,0.94,0.000113,0.185,0.313,98.322,audio_features,0k9Wcp3sHoW6h49quaYNLd,spotify:track:0k9Wcp3sHoW6h49quaYNLd,https://api.spotify.com/v1/tracks/0k9Wcp3sHoW6h49quaYNLd,https://api.spotify.com/v1/audio-analysis/0k9Wcp3sHoW6h49quaYNLd,254278,4,2018-10-28T02:31:36Z,0CLhDEHXNH1KeYqLZXusTG,Julian Lamadrid,indie electropop,https://i.scdn.co/image/ab67616d0000b2730105ec2b8122a57bcb49434d,The Back Room
0.541,0.412,1,-12.879,0,0.0368,0.881,0.0149,0.115,0.075,86.983,audio_features,1FsYNQeJXNVGd9B7TBzphh,spotify:track:1FsYNQeJXNVGd9B7TBzphh,https://api.spotify.com/v1/tracks/1FsYNQeJXNVGd9B7TBzphh,https://api.spotify.com/v1/audio-analysis/1FsYNQeJXNVGd9B7TBzphh,219267,4,2018-10-26T06:00:42Z,2Xv1zWXNkd2aMGmqEpUjc0,Henry Green,chamber pop,https://i.scdn.co/image/ab67616d0000b2737752f1a4eb6f5c8cf5ff1a0a,Shift
